,id,station,date,prcp,tobs
1087,7743,USC00517948,2010-10-25,0.0,77.0
1088,7744,USC00517948,2010-10-26,0.03,76.0
1089,7745,USC00517948,2010-10-27,0.0,77.0
1090,7746,USC00517948,2010-10-28,0.0,78.0
1091,7747,USC00517948,2010-10-29,0.0,75.0
1092,7748,USC00517948,2010-11-01,,72.0
1093,7749,USC00517948,2010-11-03,,72.0
1094,7750,USC00517948,2010-11-04,0.0,73.0
1095,7751,USC00517948,2010-11-05,0.0,73.0
1096,7752,USC00517948,2010-11-08,0.0,73.0
1097,7753,USC00517948,2010-11-09,0.01,72.0
1098,7754,USC00517948,2010-11-10,0.04,72.0
1099,7755,USC00517948,2010-11-12,0.0,76.0
1100,7756,USC00517948,2010-11-15,,74.0
1101,7757,USC00517948,2010-11-16,0.02,74.0
1102,7758,USC00517948,2010-11-17,0.0,70.0
1103,7759,USC00517948,2010-11-18,0.0,72.0
1104,7760,USC00517948,2010-11-19,0.35,70.0
1105,7761,USC00517948,2010-11-22,0.0,68.0
1106,7762,USC00517948,2010-11-23,0.0,71.0
1107,7763,USC00517948,2010-11-24,0.01,73.0
1108,7764,USC00517948,2010-11-29,0.0,71.0
1109,7765,USC00517948,2010-11-30,0.23,73.0
1110,7766,USC00517948,2010-12-01,0.7,72.0
1111,7767,USC00517948,2010-12-02,0.26,75.0
1112,7768,USC00517948,2010-12-06,0.0,66.0
1113,7769,USC00517948,2010-12-07,0.0,66.0
1114,7770,USC00517948,2010-12-08,0.0,67.0
1115,7771,USC00517948,2010-12-09,0.02,76.0
1116,7772,USC00517948,2010-12-10,1.75,68.0
1117,7773,USC00517948,2010-12-13,0.0,69.0
1118,7774,USC00517948,2010-12-14,0.0,71.0
1119,7775,USC00517948,2010-12-15,0.0,70.0
1120,7776,USC00517948,2010-12-16,0.0,68.0
1121,7777,USC00517948,2010-12-17,0.0,66.0
1122,9008,USC00518838,2010-01-01,0.21,72.0
1123,9009,USC00518838,2010-01-02,0.02,73.0
1124,9010,USC00518838,2010-01-03,0.0,67.0
1125,9011,USC00518838,2010-01-04,0.01,76.0
1126,9012,USC00518838,2010-01-05,0.02,73.0
1127,9013,USC00518838,2010-01-07,,72.0
1128,9014,USC00518838,2010-01-08,0.03,73.0
1129,9015,USC00518838,2010-01-09,0.01,69.0
1130,9016,USC00518838,2010-01-10,0.01,70.0
1131,9017,USC00518838,2010-01-11,0.14,72.0
1132,9018,USC00518838,2010-01-12,0.02,60.0
1133,9019,USC00518838,2010-01-13,0.02,68.0
1134,9020,USC00518838,2010-01-14,0.0,67.0
1135,9021,USC00518838,2010-01-18,,70.0
1136,9022,USC00518838,2010-01-19,0.0,70.0
1137,9023,USC00518838,2010-01-20,0.0,68.0
1138,9024,USC00518838,2010-01-25,,72.0
1139,9025,USC00518838,2010-01-26,0.13,74.0
1140,9026,USC00518838,2010-01-27,0.21,70.0
1141,9027,USC00518838,2010-01-28,0.01,70.0
1142,9028,USC00518838,2010-02-02,,66.0
1143,9029,USC00518838,2010-02-03,0.87,65.0
1144,9030,USC00518838,2010-02-04,0.01,66.0
1145,9031,USC00518838,2010-02-05,0.01,59.0
1146,9032,USC00518838,2010-02-06,0.02,73.0
1147,9033,USC00518838,2010-02-07,0.01,62.0
1148,9034,USC00518838,2010-02-09,0.0,70.0
1149,9035,USC00518838,2010-02-10,0.0,74.0
1150,9036,USC00518838,2010-02-12,,64.0
1151,9037,USC00518838,2010-02-13,0.06,67.0
1152,9038,USC00518838,2010-02-14,0.01,67.0
1153,9039,USC00518838,2010-02-15,0.0,70.0
1154,9040,USC00518838,2010-02-16,0.0,71.0
1155,9041,USC00518838,2010-02-17,0.01,65.0
1156,9042,USC00518838,2010-02-19,,63.0
1157,9043,USC00518838,2010-02-20,0.1,70.0
1158,9044,USC00518838,2010-02-21,0.01,68.0
1159,9045,USC00518838,2010-02-23,,72.0
1160,9046,USC00518838,2010-02-24,0.01,72.0
1161,9047,USC00518838,2010-02-25,0.02,72.0
1162,9048,USC00518838,2010-03-01,,67.0
1163,9049,USC00518838,2010-03-02,0.0,69.0
1164,9050,USC00518838,2010-03-05,,63.0
1165,9051,USC00518838,2010-03-06,1.08,63.0
1166,9052,USC00518838,2010-03-07,0.17,67.0
1167,9053,USC00518838,2010-03-08,0.64,66.0
1168,9054,USC00518838,2010-03-09,0.23,67.0
1169,9055,USC00518838,2010-03-11,,68.0
1170,9056,USC00518838,2010-03-12,0.04,69.0
1171,9057,USC00518838,2010-03-13,0.03,62.0
1172,9058,USC00518838,2010-03-14,0.02,62.0
1173,9059,USC00518838,2010-03-15,0.13,65.0
1174,9060,USC00518838,2010-03-16,0.46,63.0
1175,9061,USC00518838,2010-03-19,,62.0
1176,9062,USC00518838,2010-03-21,,61.0
1177,9063,USC00518838,2010-03-24,,73.0
1178,9064,USC00518838,2010-03-28,,69.0
1179,9065,USC00518838,2010-03-29,0.13,69.0
1180,9066,USC00518838,2010-03-30,0.04,69.0
1181,9067,USC00518838,2010-04-02,,65.0
1182,9068,USC00518838,2010-04-03,0.53,67.0
1183,9069,USC00518838,2010-04-04,0.87,66.0
1184,9070,USC00518838,2010-04-05,1.8,67.0
1185,9071,USC00518838,2010-04-06,0.3,70.0
1186,9072,USC00518838,2010-04-07,2.12,72.0
1187,9073,USC00518838,2010-04-08,0.47,74.0
1188,9074,USC00518838,2010-04-09,0.8,71.0
1189,9075,USC00518838,2010-04-11,,67.0
1190,9076,USC00518838,2010-04-13,,70.0
1191,9077,USC00518838,2010-04-14,0.03,67.0
1192,9078,USC00518838,2010-04-16,,62.0
1193,9079,USC00518838,2010-04-17,0.01,65.0
1194,9080,USC00518838,2010-04-18,0.2,70.0
1195,9081,USC00518838,2010-04-21,,70.0
1196,9082,USC00518838,2010-04-22,0.54,72.0
1197,9083,USC00518838,2010-04-23,0.1,67.0
1198,9084,USC00518838,2010-04-24,0.01,69.0
1199,9085,USC00518838,2010-04-25,0.01,74.0
1200,9086,USC00518838,2010-04-26,0.0,73.0
1201,9087,USC00518838,2010-04-28,,73.0
1202,9088,USC00518838,2010-04-30,,67.0
1203,9089,USC00518838,2010-05-01,0.29,69.0
1204,9090,USC00518838,2010-05-02,0.0,71.0
1205,9091,USC00518838,2010-05-03,0.87,67.0
1206,9092,USC00518838,2010-05-04,0.04,69.0
1207,9093,USC00518838,2010-05-05,0.03,71.0
1208,9094,USC00518838,2010-05-08,,67.0
1209,9095,USC00518838,2010-05-09,0.25,72.0
1210,9096,USC00518838,2010-05-10,0.06,72.0
1211,9097,USC00518838,2010-05-11,0.07,73.0
1212,9098,USC00518838,2010-05-12,0.06,79.0
1213,9099,USC00518838,2010-05-13,0.04,78.0
1214,9100,USC00518838,2010-05-14,0.02,75.0
1215,9101,USC00518838,2010-05-16,0.0,77.0
1216,9102,USC00518838,2010-05-17,0.03,79.0
1217,9103,USC00518838,2010-05-19,,77.0
1218,9104,USC00518838,2010-05-20,0.56,71.0
1219,9105,USC00518838,2010-05-21,0.45,70.0
1220,9106,USC00518838,2010-05-22,0.04,74.0
1221,9107,USC00518838,2010-05-23,0.6,70.0
1222,9108,USC00518838,2010-05-24,0.15,71.0
1223,9109,USC00518838,2010-05-25,0.04,73.0
1224,9110,USC00518838,2010-05-26,0.02,73.0
1225,9111,USC00518838,2010-06-01,,69.0
1226,9112,USC00518838,2010-06-02,0.03,70.0
1227,9113,USC00518838,2010-06-03,0.0,67.0
1228,9114,USC00518838,2010-06-04,0.0,70.0
1229,9115,USC00518838,2010-06-05,0.0,73.0
1230,9116,USC00518838,2010-06-06,0.0,73.0
1231,9117,USC00518838,2010-06-09,,72.0
1232,9118,USC00518838,2010-06-10,0.0,72.0
1233,9119,USC00518838,2010-06-11,0.0,77.0
1234,9120,USC00518838,2010-06-12,0.0,70.0
1235,9121,USC00518838,2010-06-13,0.01,78.0
1236,9122,USC00518838,2010-06-15,,73.0
1237,9123,USC00518838,2010-06-17,0.0,75.0
1238,9124,USC00518838,2010-06-18,0.3,70.0
1239,9125,USC00518838,2010-06-19,0.02,74.0
1240,9126,USC00518838,2010-06-20,0.03,77.0
1241,9127,USC00518838,2010-06-22,,69.0
1242,9128,USC00518838,2010-06-23,0.11,73.0
1243,9129,USC00518838,2010-06-24,0.28,73.0
1244,9130,USC00518838,2010-06-25,0.3,74.0
1245,9131,USC00518838,2010-06-28,,73.0
1246,9132,USC00518838,2010-06-29,0.1,72.0
1247,9133,USC00518838,2010-06-30,0.04,75.0
1248,9134,USC00518838,2010-07-01,0.09,73.0
1249,9135,USC00518838,2010-07-02,0.2,70.0
1250,9136,USC00518838,2010-07-03,0.84,73.0
1251,9137,USC00518838,2010-07-04,0.09,76.0
1252,9138,USC00518838,2010-07-05,0.03,75.0
1253,9139,USC00518838,2010-07-06,0.41,71.0
1254,9140,USC00518838,2010-07-07,0.11,73.0
1255,9141,USC00518838,2010-07-09,,74.0
1256,9142,USC00518838,2010-07-10,0.44,71.0
1257,9143,USC00518838,2010-07-11,0.01,72.0
1258,9144,USC00518838,2010-07-13,,75.0
1259,9145,USC00518838,2010-07-15,,76.0
1260,9146,USC00518838,2010-07-16,0.04,73.0
1261,9147,USC00518838,2010-07-27,,78.0
1262,9148,USC00518838,2010-07-28,0.01,80.0
1263,9149,USC00518838,2010-08-02,,76.0
1264,9150,USC00518838,2010-08-03,0.01,73.0
1265,9151,USC00518838,2010-08-04,0.25,72.0
1266,9152,USC00518838,2010-08-05,0.36,73.0
1267,9153,USC00518838,2010-08-06,0.03,74.0
1268,9154,USC00518838,2010-08-07,0.06,74.0
1269,9155,USC00518838,2010-08-09,,72.0
1270,9156,USC00518838,2010-08-10,0.03,73.0
1271,9157,USC00518838,2010-08-11,0.12,72.0
1272,9158,USC00518838,2010-08-13,,74.0
1273,9159,USC00518838,2010-08-17,,75.0
1274,9160,USC00518838,2010-08-18,0.02,79.0
1275,9161,USC00518838,2010-08-19,0.01,76.0
1276,9162,USC00518838,2010-08-20,0.0,76.0
1277,9163,USC00518838,2010-08-23,,76.0
1278,9164,USC00518838,2010-08-25,,74.0
1279,9165,USC00518838,2010-08-26,0.12,72.0
1280,9166,USC00518838,2010-08-28,,76.0
1281,9167,USC00518838,2010-08-29,0.38,74.0
1282,9168,USC00518838,2010-08-30,0.25,75.0
1283,9169,USC00518838,2010-08-31,0.12,74.0
1284,9170,USC00518838,2010-09-01,0.03,77.0
1285,9171,USC00518838,2010-09-03,,78.0
1286,9172,USC00518838,2010-09-04,0.04,73.0
1287,9173,USC00518838,2010-09-05,0.02,78.0
1288,9174,USC00518838,2010-09-06,0.0,76.0
1289,9175,USC00518838,2010-09-07,0.04,76.0
1290,9176,USC00518838,2010-09-09,,77.0
1291,9177,USC00518838,2010-09-10,0.02,76.0
1292,9178,USC00518838,2010-09-12,,78.0
1293,9179,USC00518838,2010-09-13,0.02,76.0
1294,9180,USC00518838,2010-09-14,0.0,79.0
1295,9181,USC00518838,2010-09-15,0.0,75.0
1296,9182,USC00518838,2010-09-16,0.01,75.0
1297,9183,USC00518838,2010-09-17,0.0,77.0
1298,9184,USC00518838,2010-09-18,0.03,78.0
1299,9185,USC00518838,2010-09-21,,77.0
1300,9186,USC00518838,2010-09-22,0.11,74.0
1301,9187,USC00518838,2010-09-23,0.05,74.0
1302,9188,USC00518838,2010-09-24,0.0,77.0
1303,9189,USC00518838,2010-09-26,,76.0
1304,9190,USC00518838,2010-09-27,0.0,83.0
1305,9191,USC00518838,2010-09-28,0.0,77.0
1306,9192,USC00518838,2010-09-30,,69.0
1307,9193,USC00518838,2010-10-01,0.25,71.0
1308,9194,USC00518838,2010-10-02,0.02,78.0
1309,9195,USC00518838,2010-10-03,0.03,70.0
1310,9196,USC00518838,2010-10-04,0.53,77.0
1311,9197,USC00518838,2010-10-05,0.02,71.0
1312,9198,USC00518838,2010-10-06,0.01,79.0
1313,9199,USC00518838,2010-10-07,0.03,77.0
1314,9200,USC00518838,2010-10-08,0.01,74.0
1315,9201,USC00518838,2010-10-14,,77.0
1316,9202,USC00518838,2010-10-17,,81.0
1317,9203,USC00518838,2010-10-20,,78.0
1318,9204,USC00518838,2010-10-22,,77.0
1319,9205,USC00518838,2010-10-24,,76.0
1320,9206,USC00518838,2010-10-25,0.0,77.0
1321,9207,USC00518838,2010-10-26,1.1,73.0
1322,9208,USC00518838,2010-10-27,0.4,75.0
1323,9209,USC00518838,2010-10-28,0.38,73.0
1324,9210,USC00518838,2010-10-29,0.1,71.0
1325,9211,USC00518838,2010-10-30,0.07,77.0
1326,9212,USC00518838,2010-10-31,0.0,76.0
1327,9213,USC00518838,2010-11-01,0.21,72.0
1328,9214,USC00518838,2010-11-02,0.03,77.0
1329,9215,USC00518838,2010-11-03,0.25,70.0
1330,9216,USC00518838,2010-11-04,0.12,72.0
1331,9217,USC00518838,2010-11-05,0.08,73.0
1332,9218,USC00518838,2010-11-10,,75.0
1333,9219,USC00518838,2010-11-12,,74.0
1334,9220,USC00518838,2010-11-15,,74.0
1335,9221,USC00518838,2010-11-16,0.08,76.0
1336,9222,USC00518838,2010-11-18,0.0,75.0
1337,9223,USC00518838,2010-11-19,0.35,72.0
1338,9224,USC00518838,2010-11-22,,78.0
1339,9225,USC00518838,2010-11-23,0.07,77.0
1340,9226,USC00518838,2010-11-24,0.16,76.0
1341,9227,USC00518838,2010-11-29,,75.0
1342,9228,USC00518838,2010-12-02,,71.0
1343,9229,USC00518838,2010-12-03,0.78,70.0
1344,9230,USC00518838,2010-12-05,,73.0
1345,9231,USC00518838,2010-12-06,0.02,78.0
1346,9232,USC00518838,2010-12-07,0.02,76.0
1347,9233,USC00518838,2010-12-08,0.33,73.0
1348,9234,USC00518838,2010-12-09,1.43,74.0
1349,9235,USC00518838,2010-12-10,2.5,63.0
1350,9236,USC00518838,2010-12-11,1.5,72.0
1351,9237,USC00518838,2010-12-13,,75.0
1352,9238,USC00518838,2010-12-14,0.13,74.0
1353,9239,USC00518838,2010-12-15,0.1,72.0
1354,9240,USC00518838,2010-12-16,0.05,68.0
1355,9519,USC00519523,2010-01-01,0.15,75.0
1356,9520,USC00519523,2010-01-02,0.0,75.0
1357,9521,USC00519523,2010-01-03,0.0,77.0
1358,9522,USC00519523,2010-01-04,0.0,75.0
1359,9523,USC00519523,2010-01-05,0.01,75.0
1360,9524,USC00519523,2010-01-06,0.11,72.0
1361,9525,USC00519523,2010-01-07,0.7,68.0
1362,9526,USC00519523,2010-01-08,0.02,63.0
1363,9527,USC00519523,2010-01-09,0.01,69.0
1364,9528,USC00519523,2010-01-10,0.0,72.0
1365,9529,USC00519523,2010-01-11,0.48,68.0
1366,9530,USC00519523,2010-01-12,0.0,61.0
1367,9531,USC00519523,2010-01-13,0.0,60.0
1368,9532,USC00519523,2010-01-14,0.0,65.0
1369,9533,USC00519523,2010-01-15,0.0,68.0
1370,9534,USC00519523,2010-01-16,0.0,68.0
1371,9535,USC00519523,2010-01-17,0.0,70.0
1372,9536,USC00519523,2010-01-18,0.0,77.0
1373,9537,USC00519523,2010-01-19,0.0,74.0
1374,9538,USC00519523,2010-01-20,0.0,67.0
1375,9539,USC00519523,2010-01-21,0.13,70.0
1376,9540,USC00519523,2010-01-22,0.0,66.0
1377,9541,USC00519523,2010-01-23,0.0,75.0
1378,9542,USC00519523,2010-01-24,0.0,72.0
1379,9543,USC00519523,2010-01-25,0.0,65.0
1380,9544,USC00519523,2010-01-26,0.01,76.0
1381,9545,USC00519523,2010-01-27,0.28,69.0
1382,9546,USC00519523,2010-01-28,0.09,71.0
1383,9547,USC00519523,2010-01-29,1.15,65.0
1384,9548,USC00519523,2010-01-30,2.75,69.0
1385,9549,USC00519523,2010-01-31,0.05,72.0
1386,9550,USC00519523,2010-02-01,0.0,68.0
1387,9551,USC00519523,2010-02-02,0.0,66.0
1388,9552,USC00519523,2010-02-03,0.44,65.0
1389,9553,USC00519523,2010-02-04,0.0,68.0
1390,9554,USC00519523,2010-02-05,0.04,65.0
1391,9555,USC00519523,2010-02-06,0.0,76.0
1392,9556,USC00519523,2010-02-07,0.0,63.0
1393,9557,USC00519523,2010-02-08,0.0,71.0
1394,9558,USC00519523,2010-02-09,0.0,70.0
1395,9559,USC00519523,2010-02-10,0.0,66.0
1396,9560,USC00519523,2010-02-11,0.0,71.0
1397,9561,USC00519523,2010-02-12,0.07,70.0
1398,9562,USC00519523,2010-02-13,0.0,71.0
1399,9563,USC00519523,2010-02-14,0.0,73.0
1400,9564,USC00519523,2010-02-15,0.0,73.0
1401,9565,USC00519523,2010-02-16,0.0,59.0
1402,9566,USC00519523,2010-02-17,0.01,68.0
1403,9567,USC00519523,2010-02-18,0.0,67.0
1404,9568,USC00519523,2010-02-19,0.2,63.0
1405,9569,USC00519523,2010-02-20,0.19,74.0
1406,9570,USC00519523,2010-02-21,0.16,66.0
1407,9571,USC00519523,2010-02-22,0.14,63.0
1408,9572,USC00519523,2010-02-23,0.03,63.0
1409,9573,USC00519523,2010-02-24,0.0,62.0
1410,9574,USC00519523,2010-02-25,0.0,69.0
1411,9575,USC00519523,2010-02-26,0.0,73.0
1412,9576,USC00519523,2010-02-27,0.01,73.0
1413,9577,USC00519523,2010-02-28,0.19,69.0
1414,9578,USC00519523,2010-03-01,0.01,69.0
1415,9579,USC00519523,2010-03-02,0.0,71.0
1416,9580,USC00519523,2010-03-03,0.0,71.0
1417,9581,USC00519523,2010-03-04,0.15,69.0
1418,9582,USC00519523,2010-03-05,0.12,70.0
1419,9583,USC00519523,2010-03-06,0.02,72.0
1420,9584,USC00519523,2010-03-07,0.0,72.0
1421,9585,USC00519523,2010-03-08,0.02,70.0
1422,9586,USC00519523,2010-03-09,0.0,69.0
1423,9587,USC00519523,2010-03-10,0.12,72.0
1424,9588,USC00519523,2010-03-11,0.04,72.0
1425,9589,USC00519523,2010-03-12,0.0,69.0
1426,9590,USC00519523,2010-03-13,0.0,76.0
1427,9591,USC00519523,2010-03-14,0.0,75.0
1428,9592,USC00519523,2010-03-15,0.13,71.0
1429,9593,USC00519523,2010-03-16,0.35,71.0
1430,9594,USC00519523,2010-03-17,0.05,69.0
1431,9595,USC00519523,2010-03-18,0.74,67.0
1432,9596,USC00519523,2010-03-19,0.03,68.0
1433,9597,USC00519523,2010-03-20,0.0,71.0
1434,9598,USC00519523,2010-03-21,0.0,70.0
1435,9599,USC00519523,2010-03-22,0.0,73.0
1436,9600,USC00519523,2010-03-23,0.0,67.0
1437,9601,USC00519523,2010-03-24,0.01,77.0
1438,9602,USC00519523,2010-03-25,0.12,73.0
1439,9603,USC00519523,2010-03-26,0.02,74.0
1440,9604,USC00519523,2010-03-27,0.02,77.0
1441,9605,USC00519523,2010-03-28,0.05,76.0
1442,9606,USC00519523,2010-03-29,0.0,73.0
1443,9607,USC00519523,2010-03-30,0.01,73.0
1444,9608,USC00519523,2010-03-31,0.0,73.0
1445,9609,USC00519523,2010-04-01,0.03,72.0
1446,9610,USC00519523,2010-04-02,0.0,72.0
1447,9611,USC00519523,2010-04-03,0.19,72.0
1448,9612,USC00519523,2010-04-04,0.12,72.0
1449,9613,USC00519523,2010-04-05,0.1,72.0
1450,9614,USC00519523,2010-04-06,0.03,73.0
1451,9615,USC00519523,2010-04-07,0.2,73.0
1452,9616,USC00519523,2010-04-08,0.0,73.0
1453,9617,USC00519523,2010-04-09,0.0,73.0
1454,9618,USC00519523,2010-04-10,0.0,76.0
1455,9619,USC00519523,2010-04-11,0.01,75.0
1456,9620,USC00519523,2010-04-12,0.0,71.0
1457,9621,USC00519523,2010-04-13,0.13,71.0
1458,9622,USC00519523,2010-04-14,0.02,69.0
1459,9623,USC00519523,2010-04-15,0.0,70.0
1460,9624,USC00519523,2010-04-16,0.02,64.0
1461,9625,USC00519523,2010-04-17,0.02,69.0
1462,9626,USC00519523,2010-04-18,0.0,70.0
1463,9627,USC00519523,2010-04-19,0.0,72.0
1464,9628,USC00519523,2010-04-20,0.12,72.0
1465,9629,USC00519523,2010-04-21,0.1,72.0
1466,9630,USC00519523,2010-04-22,0.04,73.0
1467,9631,USC00519523,2010-04-23,0.14,72.0
1468,9632,USC00519523,2010-04-24,0.02,74.0
1469,9633,USC00519523,2010-04-25,0.0,76.0
1470,9634,USC00519523,2010-04-26,0.0,73.0
1471,9635,USC00519523,2010-04-27,0.0,74.0
1472,9636,USC00519523,2010-04-28,0.03,74.0
1473,9637,USC00519523,2010-04-29,0.03,73.0
1474,9638,USC00519523,2010-04-30,0.0,74.0
1475,9639,USC00519523,2010-05-01,0.0,76.0
1476,9640,USC00519523,2010-05-02,0.12,71.0
1477,9641,USC00519523,2010-05-03,0.46,72.0
1478,9642,USC00519523,2010-05-04,0.07,77.0
1479,9643,USC00519523,2010-05-05,0.0,75.0
1480,9644,USC00519523,2010-05-06,0.0,74.0
1481,9645,USC00519523,2010-05-07,0.01,71.0
1482,9646,USC00519523,2010-05-08,0.05,76.0
1483,9647,USC00519523,2010-05-09,0.0,76.0
1484,9648,USC00519523,2010-05-10,0.0,78.0
1485,9649,USC00519523,2010-05-11,0.0,78.0
1486,9650,USC00519523,2010-05-12,0.08,78.0
1487,9651,USC00519523,2010-05-14,0.0,75.0
1488,9652,USC00519523,2010-05-15,0.05,71.0
1489,9653,USC00519523,2010-05-16,0.06,73.0
1490,9654,USC00519523,2010-05-17,0.03,74.0
1491,9655,USC00519523,2010-05-18,0.0,75.0
1492,9656,USC00519523,2010-05-19,0.0,78.0
1493,9657,USC00519523,2010-05-20,0.01,75.0
1494,9658,USC00519523,2010-05-21,0.0,74.0
1495,9659,USC00519523,2010-05-22,0.0,75.0
1496,9660,USC00519523,2010-05-23,0.05,75.0
1497,9661,USC00519523,2010-05-24,0.06,75.0
1498,9662,USC00519523,2010-05-25,0.0,76.0
1499,9663,USC00519523,2010-05-26,0.08,78.0
1500,9664,USC00519523,2010-05-27,0.0,80.0
1501,9665,USC00519523,2010-05-29,0.0,78.0
1502,9666,USC00519523,2010-05-30,0.0,76.0
1503,9667,USC00519523,2010-05-31,0.0,81.0
1504,9668,USC00519523,2010-06-01,0.03,76.0
1505,9669,USC00519523,2010-06-02,0.0,76.0
1506,9670,USC00519523,2010-06-03,0.0,76.0
1507,9671,USC00519523,2010-06-04,0.0,73.0
1508,9672,USC00519523,2010-06-05,0.0,78.0
1509,9673,USC00519523,2010-06-06,0.0,77.0
1510,9674,USC00519523,2010-06-07,0.0,77.0
1511,9675,USC00519523,2010-06-08,0.01,77.0
1512,9676,USC00519523,2010-06-09,0.0,78.0
1513,9677,USC00519523,2010-06-10,0.0,78.0
1514,9678,USC00519523,2010-06-11,0.0,76.0
1515,9679,USC00519523,2010-06-12,0.0,76.0
1516,9680,USC00519523,2010-06-13,0.0,79.0
1517,9681,USC00519523,2010-06-14,0.0,74.0
1518,9682,USC00519523,2010-06-15,0.0,75.0
1519,9683,USC00519523,2010-06-16,0.0,76.0
1520,9684,USC00519523,2010-06-17,0.0,75.0
1521,9685,USC00519523,2010-06-18,0.14,73.0
1522,9686,USC00519523,2010-06-19,0.0,76.0
1523,9687,USC00519523,2010-06-20,0.0,78.0
1524,9688,USC00519523,2010-06-21,0.0,76.0
1525,9689,USC00519523,2010-06-22,0.0,79.0
1526,9690,USC00519523,2010-06-23,0.0,77.0
1527,9691,USC00519523,2010-06-24,0.0,76.0
1528,9692,USC00519523,2010-06-25,0.08,74.0
1529,9693,USC00519523,2010-06-26,0.08,75.0
1530,9694,USC00519523,2010-06-28,0.0,76.0
1531,9695,USC00519523,2010-06-29,0.0,76.0
1532,9696,USC00519523,2010-06-30,0.0,76.0
1533,9697,USC00519523,2010-07-01,0.13,74.0
1534,9698,USC00519523,2010-07-02,0.14,74.0
1535,9699,USC00519523,2010-07-03,0.09,76.0
1536,9700,USC00519523,2010-07-04,0.05,79.0
1537,9701,USC00519523,2010-07-05,0.01,79.0
1538,9702,USC00519523,2010-07-06,0.08,73.0
1539,9703,USC00519523,2010-07-07,0.21,73.0
1540,9704,USC00519523,2010-07-08,0.02,76.0
1541,9705,USC00519523,2010-07-09,0.06,72.0
1542,9706,USC00519523,2010-07-10,0.1,76.0
1543,9707,USC00519523,2010-07-11,0.0,81.0
1544,9708,USC00519523,2010-07-12,0.0,75.0
1545,9709,USC00519523,2010-07-13,0.0,76.0
1546,9710,USC00519523,2010-07-14,0.04,74.0
1547,9711,USC00519523,2010-07-15,0.03,76.0
1548,9712,USC00519523,2010-07-16,0.03,80.0
1549,9713,USC00519523,2010-07-17,0.08,74.0
1550,9714,USC00519523,2010-07-18,0.07,77.0
1551,9715,USC00519523,2010-07-19,0.0,76.0
1552,9716,USC00519523,2010-07-20,0.0,77.0
1553,9717,USC00519523,2010-07-21,0.06,74.0
1554,9718,USC00519523,2010-07-22,0.0,76.0
1555,9719,USC00519523,2010-07-23,0.0,73.0
1556,9720,USC00519523,2010-07-24,0.0,77.0
1557,9721,USC00519523,2010-07-25,0.0,77.0
1558,9722,USC00519523,2010-07-26,0.0,76.0
1559,9723,USC00519523,2010-07-27,0.0,81.0
1560,9724,USC00519523,2010-07-28,0.0,76.0
1561,9725,USC00519523,2010-07-29,0.0,77.0
1562,9726,USC00519523,2010-07-30,0.0,73.0
1563,9727,USC00519523,2010-07-31,0.09,76.0
1564,9728,USC00519523,2010-08-01,0.16,77.0
1565,9729,USC00519523,2010-08-02,0.19,74.0
1566,9730,USC00519523,2010-08-03,0.08,74.0
1567,9731,USC00519523,2010-08-04,0.26,76.0
1568,9732,USC00519523,2010-08-05,0.09,73.0
1569,9733,USC00519523,2010-08-06,0.09,76.0
1570,9734,USC00519523,2010-08-07,0.01,78.0
1571,9735,USC00519523,2010-08-08,0.0,76.0
1572,9736,USC00519523,2010-08-09,0.0,77.0
1573,9737,USC00519523,2010-08-10,0.0,77.0
1574,9738,USC00519523,2010-08-11,0.06,74.0
1575,9739,USC00519523,2010-08-12,0.0,75.0
1576,9740,USC00519523,2010-08-13,0.04,79.0
1577,9741,USC00519523,2010-08-14,0.0,78.0
1578,9742,USC00519523,2010-08-15,0.02,76.0
1579,9743,USC00519523,2010-08-16,0.08,72.0
1580,9744,USC00519523,2010-08-17,0.0,74.0
1581,9745,USC00519523,2010-08-18,0.02,77.0
1582,9746,USC00519523,2010-08-19,0.04,77.0
1583,9747,USC00519523,2010-08-20,0.02,77.0
1584,9748,USC00519523,2010-08-21,0.01,79.0
1585,9749,USC00519523,2010-08-22,0.01,78.0
1586,9750,USC00519523,2010-08-23,0.0,77.0
1587,9751,USC00519523,2010-08-24,0.0,76.0
1588,9752,USC00519523,2010-08-25,0.06,76.0
1589,9753,USC00519523,2010-08-26,0.06,77.0
1590,9754,USC00519523,2010-08-27,0.01,77.0
1591,9755,USC00519523,2010-08-28,0.0,82.0
1592,9756,USC00519523,2010-08-29,0.05,77.0
1593,9757,USC00519523,2010-08-30,0.0,76.0
1594,9758,USC00519523,2010-08-31,0.02,76.0
1595,9759,USC00519523,2010-09-01,0.0,76.0
1596,9760,USC00519523,2010-09-02,0.14,73.0
1597,9761,USC00519523,2010-09-03,0.27,76.0
1598,9762,USC00519523,2010-09-04,0.02,80.0
1599,9763,USC00519523,2010-09-05,0.01,78.0
1600,9764,USC00519523,2010-09-06,0.02,78.0
1601,9765,USC00519523,2010-09-07,0.23,75.0
1602,9766,USC00519523,2010-09-08,0.07,77.0
1603,9767,USC00519523,2010-09-09,0.02,77.0
1604,9768,USC00519523,2010-09-10,0.17,75.0
1605,9769,USC00519523,2010-09-11,0.18,81.0
1606,9770,USC00519523,2010-09-12,0.01,78.0
1607,9771,USC00519523,2010-09-13,0.0,77.0
1608,9772,USC00519523,2010-09-14,0.0,76.0
1609,9773,USC00519523,2010-09-15,0.0,76.0
1610,9774,USC00519523,2010-09-16,0.0,77.0
